ticker,entry_date,rsi_10,price_above_ema200,avg_volume_20,volume_ratio,vol_strong,recent_high_20,recent_low_20,support_distance_pct,ema9_distance_pct,has_hammer,has_bullish_engulfing,has_divergence,pe,pb,fundamental_ok,dip_depth_from_20d_high_pct,consecutive_red_days,dip_speed_pct_per_day,decline_rate_slowing,volume_green_vs_red_ratio,support_hold_count,nifty_trend,nifty_vs_sma20_pct,nifty_vs_sma50_pct,india_vix,day_of_week,is_monday,is_friday,month,quarter,is_q4,is_month_end,is_quarter_end,rsi_volume_interaction,dip_support_interaction,extreme_dip_high_volume,bearish_deep_dip,atr_pct_14,hist_vol_20d,ret_60d,ret_120d,dist_from_high_252d_pct,max_favorable_pct_20d,actual_pnl_pct,exit_date,exit_reason,holding_days,label,stock_rsi30_prior_count,stock_rsi30_prior_bounce_rate,stock_rsi30_days_since_last,sample_weight
INCREDIBLE.NS,2019-12-03,28.0783,True,72357.2,1.028066,False,122.5,91.9,0.0,-16.363167,False,False,False,,,True,-24.979591,2,12.489795,False,2.6025,2,1,0.3597,2.2409,14.56,1,0.0,0.0,12,4,1.0,0.0,0.0,28.866384,0.0,0.0,1.0,10.15467,6.738065,10.789638,14.803245,-27.921567,-7.508163,-50.489663,2019-12-27,EMA9,24,avoid,2,1.0,15,1.0
INCREDIBLE.NS,2021-08-05,28.8245,True,44724.1,0.695173,False,39.8,31.35,0.0,-7.330345,False,False,True,,,True,-21.231153,1,21.231153,False,0.7493,4,1,2.4971,3.8741,12.87,3,0.0,0.0,8,3,0.0,0.0,0.0,20.038054,0.0,0.0,1.0,7.336525,2.492983,-2.941173,44.137933,-28.749999,5.103669,-11.164274,2021-09-03,EMA9,29,avoid,3,0.6666666666666666,611,1.0
INCREDIBLE.NS,2023-11-10,29.1892,True,27032.45,0.632203,False,39.7,31.0,0.0,-8.847367,False,False,True,,,True,-21.914359,2,10.95718,False,0.9243,5,1,0.2983,-0.0977,11.11,4,0.0,1.0,11,4,1.0,0.0,0.0,18.453522,0.0,0.0,1.0,7.580646,2.977919,16.104866,53.465341,-30.80357,18.548387,9.354844,2023-11-17,EMA9,7,buy,4,0.5,827,1.0
INCREDIBLE.NS,2024-03-05,26.5518,True,12431.65,2.112029,True,51.65,39.05,0.0,-10.085931,False,False,False,,,True,-24.39497,2,12.197485,False,0.6917,2,1,1.3182,3.0208,14.38,1,0.0,0.0,3,1,0.0,0.0,0.0,56.078204,0.0,1.0,1.0,4.499725,2.741078,23.968252,36.538457,-24.39497,15.108839,10.115239,2024-03-07,EMA9,2,buy,5,0.6,116,1.0
INCREDIBLE.NS,2024-03-20,29.6099,True,13369.15,0.241003,False,48.85,36.55,0.0,-5.418065,False,False,True,,,True,-25.179119,1,25.179119,True,1.1812,2,-1,-1.0952,-0.0093,13.47,2,0.0,0.0,3,1,0.0,0.0,0.0,7.136058,0.0,0.0,1.0,7.563027,3.492895,16.031744,31.238775,-29.235241,23.666215,8.344731,2024-03-22,EMA9,2,buy,6,0.6666666666666666,15,1.0
INDHOTEL.NS,2015-02-16,24.0017,True,573317.5,0.736836,False,108.265,98.0189,0.0,-4.522628,False,False,False,,,True,-9.463869,4,2.365967,True,0.8215,3,1,1.5717,3.3018,20.83,0,1.0,0.0,2,1,0.0,0.0,0.0,17.685282,0.0,0.0,0.0,3.435237,1.210984,5.489806,38.189695,-12.58825,7.402423,6.639748,2015-02-19,EMA9,3,buy,0,0.6321660418762001,0,1.0
INDHOTEL.NS,2016-02-12,29.6443,True,797672.1,1.137343,False,100.7454,90.4993,0.0,-5.715832,False,False,True,,,True,-10.170236,1,10.170236,False,1.301,1,-1,-5.1395,-7.5526,24.67,4,0.0,1.0,2,1,0.0,0.0,0.0,33.715784,0.0,0.0,0.0,4.095517,2.179402,11.36364,11.969535,-18.848571,3.741473,-4.907685,2016-03-21,EMA9,38,avoid,1,1.0,361,1.0
INDHOTEL.NS,2019-05-13,24.6187,True,939227.95,0.761892,False,146.258,135.7873,0.0,-3.549173,False,False,False,,,True,-7.159044,1,7.159044,False,0.5914,7,-1,-3.0897,-2.2485,27.38,0,1.0,0.0,5,2,0.0,0.0,0.0,18.756808,0.0,0.0,0.0,2.753962,1.017546,1.129143,9.724345,-10.993785,10.537339,4.221922,2019-05-20,EMA9,7,buy,2,0.5,1186,1.0
INDHOTEL.NS,2019-07-15,29.9124,True,1010322.95,0.532901,False,151.1689,137.3355,0.0,-2.880217,False,False,False,,,True,-9.150947,3,3.050316,True,0.8082,12,-1,-1.0164,-0.8672,12.02,0,1.0,0.0,7,3,0.0,0.0,0.0,15.940358,0.0,0.0,0.0,2.996588,1.434128,-5.457335,4.306522,-12.081561,3.738319,2.388377,2019-07-18,EMA9,3,buy,3,0.6666666666666666,63,1.0
INDHOTEL.NS,2021-11-26,28.9662,True,8272262.7,2.288881,True,214.6618,180.1715,0.0,-10.198202,False,False,False,,,True,-16.067311,2,8.033655,True,1.1116,6,-1,-3.9477,-3.5435,20.8,4,0.0,1.0,11,4,1.0,0.0,0.0,66.300249,0.0,1.0,1.0,5.066905,3.649125,33.246377,39.069601,-20.916528,13.430376,5.630318,2021-12-03,EMA9,7,buy,4,0.75,865,1.0
INDHOTEL.NS,2022-12-22,26.7269,True,9794518.55,0.956988,False,330.6543,301.4556,0.0,-5.00096,False,False,False,,,True,-8.830582,5,1.766116,False,0.8485,2,-1,-1.5005,-0.3377,15.19,3,0.0,0.0,12,4,1.0,0.0,0.0,25.577338,0.0,0.0,0.0,2.863722,1.669908,-3.872907,31.197401,-12.879664,5.656967,3.963162,2022-12-28,EMA9,6,buy,5,0.8,391,1.0
INDHOTEL.NS,2023-01-20,28.3133,True,3280358.25,0.904134,False,317.4678,293.0281,0.0,-3.0491,False,False,True,,,True,-7.698323,2,3.849162,False,0.7133,2,-1,-0.2407,-0.3857,13.79,4,0.0,1.0,1,1,0.0,0.0,0.0,25.599048,0.0,0.0,0.0,2.214999,1.590948,-8.214294,12.312356,-15.315199,11.808519,1.844033,2023-01-31,EMA9,11,buy,6,0.8333333333333334,29,1.0
INDHOTEL.NS,2023-10-25,27.7484,True,2723158.35,1.872676,True,420.4452,387.243,0.0,-3.985782,False,False,False,,,True,-7.896918,2,3.948459,False,0.8438,20,-1,-2.3912,-2.2979,11.31,2,0.0,0.0,10,4,1.0,0.0,0.0,51.963846,0.0,0.0,0.0,2.186589,1.395726,1.194951,10.052323,-10.745793,8.484158,0.179696,2023-11-02,EMA9,8,avoid,7,0.8571428571428571,278,1.0
INDHOTEL.NS,2024-05-10,28.9136,True,3849714.0,0.848678,False,604.3992,540.3309,0.0,-3.649212,False,False,False,,,True,-10.600328,7,1.514333,False,1.4094,9,-1,-1.2473,-0.7361,18.47,4,0.0,1.0,5,2,0.0,0.0,0.0,24.538314,0.0,0.0,0.0,3.112476,1.899679,3.513622,34.060911,-12.682725,9.508817,3.863497,2024-05-14,EMA9,4,buy,8,0.75,198,1.0
INDHOTEL.NS,2025-01-13,21.6495,True,3456645.9,1.141408,False,887.0416,753.8831,0.0,-8.313591,False,False,False,,,True,-15.011529,3,5.003843,False,2.6724,2,-1,-2.8932,-4.0488,16.0,0,1.0,0.0,1,1,0.0,0.0,0.0,24.710884,0.0,0.0,1.0,3.160013,2.076167,7.316728,21.88281,-15.51012,10.567394,2.836931,2025-01-29,EMA9,16,buy,9,0.7777777777777778,248,1.0
INDHOTEL.NS,2025-02-14,28.9487,True,2944559.7,0.759512,False,825.7718,708.1177,0.0,-5.873044,False,False,True,,,True,-14.247768,0,0.0,False,1.318,0,-1,-1.5749,-2.6527,15.02,4,0.0,1.0,2,1,0.0,0.0,0.0,21.986892,0.0,0.0,0.0,4.253329,2.45256,-11.119452,6.748838,-20.63918,9.743732,5.1394,2025-02-19,EMA9,5,buy,10,0.8,32,1.0
INDIACEM.NS,2016-11-11,26.9431,True,3146787.25,1.829143,True,153.9881,126.9752,0.0,-10.207988,False,False,False,,,True,-17.542207,1,17.542207,False,1.3357,2,-1,-2.9795,-3.5525,17.36,4,0.0,1.0,11,4,1.0,0.0,0.0,49.28279,0.0,1.0,1.0,5.298228,2.811105,8.628798,49.418031,-19.701571,0.0,-9.252948,2016-11-30,EMA9,19,avoid,0,0.6321660418762001,0,1.0
INDIACEM.NS,2017-06-27,28.9343,True,4601517.65,1.424382,False,212.7809,181.8677,0.0,-8.708953,False,False,False,,,True,-14.528179,2,7.26409,False,1.3897,3,-1,-0.7828,0.5569,12.51,1,0.0,0.0,6,2,0.0,0.0,0.0,41.213482,0.0,0.0,0.0,3.825788,3.135875,17.773603,61.963967,-16.530392,14.455934,8.128161,2017-07-03,EMA9,6,buy,1,0.0,228,1.0
INDIACEM.NS,2017-08-03,26.717,True,4438223.4,1.542407,True,207.2917,185.3346,0.0,-5.289198,False,False,False,,,True,-10.592337,2,5.296169,True,0.8398,3,1,0.8555,2.777,11.64,3,0.0,0.0,8,3,0.0,0.0,0.0,41.208516,0.0,0.0,0.0,3.947222,1.78453,-10.175032,17.204637,-14.93923,5.68978,-5.810594,2017-08-28,EMA9,25,avoid,2,0.5,37,1.0
INDIACEM.NS,2020-07-14,28.0039,True,3565544.8,0.40871,False,130.3697,115.3365,0.0,-4.477382,False,False,True,,,True,-11.531182,5,2.306236,False,2.5172,3,1,1.243,4.6585,26.64,1,0.0,0.0,7,3,0.0,0.0,0.0,11.445493,0.0,0.0,0.0,3.421854,1.911762,11.111105,34.715022,-16.428571,7.051286,5.170947,2020-07-21,EMA9,7,buy,3,0.3333333333333333,1076,1.0
INDIACEM.NS,2020-07-30,28.7987,True,1892639.7,0.680026,False,125.2436,110.3583,0.0,-3.871042,False,False,True,,,True,-11.885083,4,2.971271,True,1.4748,0,1,1.6869,5.7771,24.73,3,0.0,0.0,7,3,0.0,0.0,0.0,19.583884,0.0,0.0,0.0,3.6783,1.663462,12.174336,44.451606,-20.035717,11.29969,4.376952,2020-08-07,EMA9,8,buy,4,0.5,16,1.0
INDIACEM.NS,2021-08-10,27.4769,True,2452248.25,0.873263,False,198.3813,181.2966,0.0,-4.23783,False,False,False,,,True,-8.612073,4,2.153018,False,0.8039,10,1,1.8036,3.3551,12.71,1,0.0,0.0,8,3,0.0,0.0,0.0,23.994542,0.0,0.0,0.0,3.51192,1.460647,5.504325,7.0468,-13.410587,2.020492,-3.311404,2021-09-01,EMA9,22,avoid,5,0.6,376,1.0
INDIACEM.NS,2021-11-26,29.53,True,4184564.35,0.658774,False,222.3303,186.1555,0.0,-5.343404,False,False,False,,,True,-16.270735,2,8.135367,True,1.4928,8,-1,-3.9477,-3.5435,20.8,4,0.0,1.0,11,4,1.0,0.0,0.0,19.453587,0.0,0.0,1.0,4.601942,2.221709,15.594055,-0.605003,-19.48276,7.012847,1.686294,2021-12-08,EMA9,12,buy,6,0.5,108,1.0
INDIACEM.NS,2022-02-14,27.3434,True,4391185.75,1.162507,False,250.3832,196.9183,0.0,-8.874279,False,False,False,,,True,-21.353233,2,10.676617,False,1.9607,8,-1,-3.437,-3.7434,22.98,0,1.0,0.0,2,1,0.0,0.0,0.0,31.78692,0.0,0.0,1.0,4.766121,3.089224,-1.74043,26.276771,-23.985387,10.070852,7.515182,2022-02-18,EMA9,4,buy,7,0.5714285714285714,80,1.0
INDIACEM.NS,2022-12-22,27.0325,True,2935521.05,1.668613,True,249.4,218.75,0.0,-5.821019,False,False,False,,,True,-12.289493,2,6.144746,True,0.7265,0,-1,-1.5005,-0.3377,15.19,3,0.0,0.0,12,4,1.0,0.0,0.0,45.106759,0.0,0.0,0.0,4.021225,1.980619,-7.0928,35.665821,-26.827232,2.719999,1.554283,2023-01-02,EMA9,11,buy,8,0.625,311,1.0
INDIACEM.NS,2024-01-23,28.3084,True,4442644.45,0.741803,False,273.1,235.35,0.0,-6.37454,False,False,False,,,True,-13.822775,0,0.0,False,0.9431,1,-1,-1.3816,0.9208,14.85,1,0.0,0.0,1,1,0.0,0.0,0.0,20.999264,0.0,0.0,0.0,4.028954,2.388411,13.695655,11.118981,-15.036099,12.768212,7.329509,2024-01-25,EMA9,2,buy,9,0.6666666666666666,397,1.0
INDIACEM.NS,2024-10-25,24.8359,True,887058.05,2.491883,True,366.1,354.75,0.0,-1.37521,False,False,False,,,True,-3.100247,1,3.100247,False,0.9447,7,-1,-2.7537,-2.9695,14.63,4,0.0,1.0,10,4,1.0,0.0,0.0,61.888099,0.0,0.0,0.0,1.11044,0.604905,-2.608099,59.581644,-7.857143,3.171247,1.508106,2024-10-30,EMA9,5,buy,10,0.7,276,1.0
INDIACEM.NS,2024-12-09,26.6403,True,984037.05,2.471049,True,370.75,345.75,0.0,-4.088194,False,False,True,,,True,-6.743088,3,2.247696,False,0.6487,0,1,1.3668,0.8759,14.11,0,1.0,0.0,12,4,1.0,0.0,0.0,65.829471,0.0,0.0,0.0,1.723995,1.129178,-4.830715,56.151207,-10.194805,10.484454,5.92914,2024-12-23,EMA9,14,buy,11,0.7272727272727273,45,1.0
INDIACEM.NS,2025-01-21,22.3172,True,1779633.1,0.856561,False,380.45,348.55,0.0,-6.241191,False,False,False,,,True,-8.384814,1,8.384814,True,1.3904,9,-1,-2.0982,-3.577,17.06,1,0.0,0.0,1,1,0.0,0.0,0.0,19.11608,0.0,0.0,0.0,1.660963,1.979554,-2.829669,-5.567602,-9.467536,-0.616839,-19.16511,2025-02-13,EMA9,23,avoid,12,0.75,43,1.0
INDIACEM.NS,2025-12-03,29.9922,True,442297.9,0.67334,False,416.9,375.7,0.0,-3.687824,False,False,False,,,True,-9.882462,5,1.976492,False,2.1123,5,1,0.0693,1.1891,11.21,2,0.0,0.0,12,4,1.0,0.0,0.0,20.194939,0.0,0.0,0.0,3.500135,1.870057,-4.93421,10.597586,-12.719247,20.135744,9.701885,2025-12-04,EMA9,1,buy,13,0.6923076923076923,316,1.0
INDIAGLYCO.NS,2016-11-17,29.8303,True,324068.1,0.275411,False,63.0601,49.7291,0.0,-8.634221,False,False,False,,,True,-21.140224,4,5.285056,False,3.1305,6,-1,-4.196,-5.4432,18.71,3,0.0,0.0,11,4,1.0,0.0,0.0,8.21561,0.0,0.0,1.0,7.405862,3.557782,16.292437,33.914618,-24.482858,24.696897,8.082628,2016-11-21,EMA9,4,buy,0,0.6321660418762001,0,1.0
INDIAGLYCO.NS,2017-03-20,27.5712,True,228091.7,0.54714,False,74.5825,66.8116,0.0,-3.928426,False,False,False,,,True,-10.419161,1,10.419161,False,1.6464,4,1,1.7882,4.1054,12.02,0,1.0,0.0,3,1,0.0,0.0,0.0,15.085309,0.0,0.0,0.0,3.01757,1.540328,5.315017,12.735499,-15.168692,19.351597,4.211243,2017-03-24,EMA9,4,buy,1,1.0,123,1.0
INDIAGLYCO.NS,2017-08-09,29.0296,True,190369.5,0.885783,False,91.33,80.7009,0.0,-5.635841,False,False,False,,,True,-11.638122,1,11.638122,True,1.2223,6,-1,-0.4295,1.2984,13.45,2,0.0,0.0,8,3,0.0,0.0,0.0,25.713943,0.0,0.0,0.0,3.48644,1.864066,-4.163342,5.456672,-13.49926,28.051189,-3.24464,2017-08-24,EMA9,15,avoid,2,1.0,142,1.0
INDIAGLYCO.NS,2018-02-05,28.8144,True,1146644.6,0.581439,False,255.1443,197.5767,0.0,-11.633726,False,False,False,,,True,-22.562752,1,22.562752,False,1.5203,6,-1,-1.5376,0.3919,16.05,0,1.0,0.0,2,1,0.0,0.0,0.0,16.753837,0.0,0.0,1.0,7.949507,4.572978,7.638632,178.41435,-25.407201,32.639599,11.31582,2018-02-08,EMA9,3,buy,3,0.6666666666666666,180,1.0
INDIAGLYCO.NS,2018-06-04,26.8502,True,455625.8,0.074201,False,258.6945,204.6996,0.0,-8.974212,False,False,False,,,True,-20.872062,2,10.436031,False,1.6125,8,-1,-0.0561,0.4895,13.88,0,1.0,0.0,6,2,0.0,0.0,0.0,1.992321,0.0,0.0,1.0,4.63149,2.999999,-1.810733,6.06591,-26.650553,9.517,6.421517,2018-06-12,EMA9,8,buy,4,0.75,119,1.0
INDIAGLYCO.NS,2021-12-20,25.7483,True,127237.5,1.018615,False,421.9234,378.3798,0.0,-6.306893,False,False,False,,,True,-10.320271,4,2.580068,False,1.1659,3,-1,-3.8708,-4.7013,18.97,0,1.0,0.0,12,4,1.0,0.0,0.0,26.227555,0.0,0.0,0.0,3.617953,2.057893,16.037462,43.485954,-23.591957,34.714363,17.735273,2021-12-29,EMA9,9,buy,5,0.8,1295,1.0
INDIAGLYCO.NS,2022-02-14,26.6739,True,271922.4,0.986348,False,492.9012,390.7865,0.0,-7.801667,False,False,False,,,True,-20.717065,1,20.717065,True,1.4217,0,-1,-3.437,-3.7434,22.98,0,1.0,0.0,2,1,0.0,0.0,0.0,26.309712,0.0,0.0,1.0,4.990728,2.890181,-7.925443,29.080647,-23.334898,13.70208,0.510672,2022-03-03,EMA9,17,avoid,6,0.8333333333333334,56,1.0
INDIAGLYCO.NS,2022-05-11,27.4572,True,217134.7,1.488735,False,528.871,421.13,0.0,-9.404915,False,False,False,,,True,-20.371887,1,20.371887,False,0.9731,8,-1,-4.0541,-5.246,22.8,2,0.0,0.0,5,2,0.0,0.0,0.0,40.876503,0.0,0.0,1.0,5.42066,3.311557,-2.281851,-4.409752,-23.976721,19.37766,8.501283,2022-05-13,EMA9,2,buy,7,0.7142857142857143,86,1.0
INDIAGLYCO.NS,2024-03-07,29.1462,True,162318.7,0.67057,False,434.8703,403.2309,0.0,-2.549232,False,False,True,,,True,-7.275596,2,3.637798,False,1.1773,3,1,1.5904,3.3664,13.61,3,0.0,0.0,3,1,0.0,0.0,0.0,19.544565,0.0,0.0,0.0,2.3837,1.694792,16.689104,9.445006,-15.64549,7.427417,-4.075071,2024-03-21,EMA9,14,avoid,8,0.75,666,1.0
INDIAGLYCO.NS,2024-10-25,28.233,True,869783.1,0.431829,False,733.8897,583.632,0.0,-8.768777,False,False,False,,,True,-20.47416,1,20.47416,True,0.7577,4,-1,-2.7537,-2.9695,14.63,4,0.0,1.0,10,4,1.0,0.0,0.0,12.191862,0.0,0.0,1.0,6.13727,5.192547,-1.517736,44.870886,-23.554664,12.967654,6.426819,2024-11-05,EMA9,11,buy,9,0.6666666666666666,232,1.0
INDIAGLYCO.NS,2024-11-13,28.0573,True,288852.6,1.044547,False,682.4319,543.2396,0.0,-7.946266,False,False,False,,,True,-20.396515,4,5.099129,False,1.2336,0,-1,-3.1052,-4.2623,15.44,2,0.0,0.0,11,4,1.0,0.0,0.0,29.30714,0.0,0.0,1.0,5.013251,2.884005,-12.325987,39.790022,-28.845344,37.549329,4.854155,2024-11-25,EMA9,12,buy,10,0.7,19,1.0
INDIAGLYCO.NS,2025-07-21,28.1678,True,335400.7,1.50466,True,1040.8867,901.7437,0.0,-6.776521,False,False,False,,,True,-13.367743,7,1.909678,False,2.0739,8,-1,-0.4176,0.6113,11.2,0,1.0,0.0,7,3,0.0,0.0,0.0,42.382952,0.0,0.0,0.0,4.051459,2.613907,28.674914,44.710303,-14.429374,0.47554,-4.503963,2025-08-04,EMA9,14,avoid,11,0.7272727272727273,250,1.0
INDIANB.NS,2015-01-30,25.5854,True,196561.9,2.27162,True,172.0624,147.59,0.0,-9.051279,False,False,False,,,True,-14.223019,5,2.844604,False,2.4721,15,1,2.2687,4.4631,20.17,4,0.0,1.0,1,1,0.0,0.0,0.0,58.120261,0.0,0.0,0.0,4.441452,2.751781,11.394324,25.000013,-17.168328,4.441436,0.242245,2015-02-13,EMA9,14,avoid,0,0.6321660418762001,0,1.0
INDIANB.NS,2016-12-20,29.8496,True,460347.8,0.623809,False,209.624,181.3712,0.0,-6.331321,False,False,False,,,True,-13.477836,2,6.738918,False,2.7228,11,-1,-1.0893,-2.5913,14.54,1,0.0,0.0,12,4,1.0,0.0,0.0,18.620454,0.0,0.0,0.0,4.079773,2.178056,2.521591,59.556669,-20.568016,14.757462,-1.229781,2016-12-29,EMA9,9,avoid,1,0.0,690,1.0
INDIANB.NS,2017-06-12,29.9536,True,923883.3,0.939528,False,298.8433,249.8553,0.0,-4.227062,False,False,False,,,True,-16.392511,2,8.196256,True,1.3998,1,1,0.5638,2.4383,11.42,0,1.0,0.0,6,2,0.0,0.0,0.0,28.142254,0.0,0.0,1.0,3.576782,1.703449,10.504229,30.760947,-17.136961,6.956382,4.160342,2017-06-15,EMA9,3,buy,2,0.0,174,1.0
INDIANB.NS,2017-06-23,28.0055,True,935530.8,1.207617,False,267.6992,243.4164,0.0,-3.929867,False,False,False,,,True,-9.070907,5,1.814181,False,1.1553,0,-1,-0.2021,1.2518,11.56,4,0.0,1.0,6,2,0.0,0.0,0.0,33.819976,0.0,0.0,0.0,3.151549,1.641743,10.981479,35.879998,-19.272386,17.323637,5.082971,2017-07-06,EMA9,13,buy,3,0.3333333333333333,11,1.0
INDIANB.NS,2017-08-10,25.5719,True,1543268.35,0.604129,False,278.094,230.4965,0.0,-8.20699,False,False,False,,,True,-17.115606,2,8.557803,False,1.2652,1,-1,-1.1884,0.385,13.8,3,0.0,0.0,8,3,0.0,0.0,0.0,15.448742,0.0,0.0,1.0,3.960718,2.558187,-22.236282,0.275352,-23.557201,12.835478,7.832749,2017-08-16,EMA9,6,buy,4,0.5,48,1.0
INDIANB.NS,2018-02-02,27.9946,True,1065591.65,1.178478,False,339.2847,286.4267,0.0,-6.82105,False,False,False,,,True,-15.579246,2,7.789623,True,0.9474,0,-1,-0.83,1.2933,15.25,4,0.0,1.0,2,1,0.0,0.0,0.0,32.991012,0.0,0.0,1.0,4.912682,2.575747,-8.138751,24.265098,-20.379035,7.228913,5.010286,2018-02-12,EMA9,10,buy,5,0.6,176,1.0
INDIANB.NS,2021-03-17,27.0685,True,4266706.7,0.520555,False,128.3398,99.5725,0.0,-9.941304,False,False,False,,,True,-22.414924,7,3.202132,False,1.6888,0,-1,-1.3913,0.721,20.16,2,0.0,0.0,3,1,0.0,0.0,0.0,14.090635,0.0,0.0,1.0,4.864267,3.848431,33.066365,103.499583,-25.923552,8.641442,1.461731,2021-04-09,EMA9,23,buy,6,0.6666666666666666,1139,1.0
INDIANB.NS,2021-04-12,29.7944,True,2199629.9,2.136363,True,112.5863,89.6409,0.0,-8.292287,False,False,True,,,True,-20.380229,0,0.0,True,1.9431,0,-1,-2.8421,-2.2821,23.0,0,1.0,0.0,4,2,0.0,0.0,0.0,63.651632,0.0,1.0,1.0,5.423658,3.5377,14.114441,82.086948,-33.312092,26.790837,2.387769,2021-04-23,EMA9,11,buy,7,0.7142857142857143,26,1.0
INDIANB.NS,2021-08-10,29.4241,True,2956946.05,1.273655,False,123.1765,112.8829,0.0,-4.27608,False,False,False,,,True,-8.356844,4,2.089211,False,1.0745,0,1,1.8036,3.3551,12.71,1,0.0,0.0,8,3,0.0,0.0,0.0,37.476142,0.0,0.0,0.0,2.888472,1.587385,4.931469,6.974754,-16.021394,2.30857,-3.80916,2021-08-31,EMA9,21,avoid,8,0.75,120,1.0
INDIANB.NS,2021-11-22,24.975,True,6867101.1,0.983436,False,164.5683,124.827,0.0,-11.502605,False,False,False,,,True,-24.148841,1,24.148841,True,1.5344,4,-1,-2.754,-1.6124,17.52,0,1.0,0.0,11,4,1.0,0.0,0.0,24.561267,0.0,0.0,1.0,5.430458,3.547632,22.090076,2.277848,-26.28878,15.448833,6.958923,2021-12-08,EMA9,16,buy,9,0.6666666666666666,104,1.0
INDIANB.NS,2023-02-27,25.7865,True,1182853.9,1.124763,False,275.9425,235.2415,0.0,-6.225284,False,False,False,,,True,-14.749798,1,14.749798,False,1.8628,0,-1,-2.0137,-2.7471,13.88,0,1.0,0.0,2,1,0.0,0.0,0.0,29.003677,0.0,0.0,0.0,3.303365,2.081704,-7.986546,34.890975,-16.193541,13.356429,5.658202,2023-03-02,EMA9,3,buy,10,0.7,462,1.0
INDIANB.NS,2023-05-25,29.4687,True,1962975.9,1.15577,False,302.835,251.6758,0.0,-3.332998,False,False,False,,,True,-16.893399,2,8.4467,True,1.1258,11,1,0.8442,2.1302,12.52,3,0.0,0.0,5,2,0.0,0.0,0.0,34.058998,0.0,0.0,1.0,3.623468,2.153379,1.738649,3.732047,-17.029842,6.075729,1.547021,2023-06-02,EMA9,8,buy,11,0.7272727272727273,87,1.0
INDIANB.NS,2024-09-11,29.8609,True,1724005.65,1.818358,True,542.2393,486.9127,0.0,-4.091153,False,False,False,,,True,-10.203366,3,3.401122,False,1.1618,1,1,0.008,1.5532,13.63,2,0.0,0.0,9,3,0.0,0.0,0.0,54.297873,0.0,0.0,0.0,4.003503,1.840067,-5.677827,6.089336,-17.569907,6.235302,5.264706,2024-09-23,EMA9,12,buy,12,0.75,475,1.0
INDIANB.NS,2025-12-08,28.0516,True,2040296.05,2.207488,True,871.5829,762.8492,0.0,-5.926916,False,False,False,,,True,-12.475428,0,0.0,False,0.5063,8,-1,-0.1181,0.9217,11.13,0,1.0,0.0,12,4,1.0,0.0,0.0,61.923594,0.0,0.0,0.0,3.201038,2.11652,12.521657,23.138924,-12.935129,4.633557,1.129518,2025-12-22,EMA9,14,buy,13,0.7692307692307693,453,1.0
INDIANCARD.NS,2016-02-15,26.9351,True,5188.9,1.926227,True,202.3673,136.2782,3.919393,-11.008616,False,False,False,,,True,-30.018589,4,7.504647,False,0.4932,1,-1,-2.4186,-4.9508,22.38,0,1.0,0.0,2,1,0.0,0.0,0.0,51.883138,117.654648,1.0,1.0,10.0,5.045205,-5.37824,32.570407,-41.400783,16.308101,6.347947,2016-02-22,EMA9,7,buy,0,0.6321660418762001,0,1.0
INDIANCARD.NS,2016-08-31,27.0441,True,9165.4,0.640343,False,213.1755,181.9617,0.0,-7.668629,False,False,False,,,True,-14.642307,5,2.928461,False,6.6091,8,1,1.7591,3.4088,13.24,2,0.0,0.0,8,3,0.0,1.0,0.0,17.317518,0.0,0.0,0.0,3.907805,3.083971,6.189439,21.149752,-24.708022,7.358316,4.273303,2016-09-21,EMA9,21,buy,1,1.0,198,1.0
INDIANCARD.NS,2021-08-11,28.5729,True,27968.45,0.06493,False,186.7257,155.4156,0.0,-6.600446,False,False,True,,,True,-16.767954,1,16.767954,True,0.8069,0,1,1.6411,3.2324,12.71,2,0.0,0.0,8,3,0.0,0.0,0.0,1.855248,0.0,0.0,1.0,5.576372,2.338178,19.521651,34.131292,-21.285651,8.166582,-8.328824,2021-09-06,EMA9,26,avoid,2,1.0,1806,1.0
INDIANCARD.NS,2022-05-18,29.8495,True,19467.75,0.660015,False,270.4853,202.5394,0.0,-10.748308,False,False,False,,,True,-25.120015,1,25.120015,False,0.8673,0,-1,-1.6978,-3.7275,22.3,2,0.0,0.0,5,2,0.0,0.0,0.0,19.70111,0.0,0.0,1.0,7.914183,4.617236,-10.770673,29.480794,-27.420547,21.800946,12.976754,2022-05-23,EMA9,5,buy,3,0.6666666666666666,280,1.0
INDIANCARD.NS,2022-09-15,29.9741,True,8052.1,1.673725,True,229.75,222.0,0.0,-2.371687,False,False,False,,,True,-3.373232,15,0.224882,True,1.0,5,1,1.0159,3.3827,18.39,3,0.0,0.0,9,3,0.0,0.0,0.0,50.168419,0.0,0.0,0.0,2.890925,0.870526,3.710121,-4.114599,-23.563979,3.355854,-4.324327,2022-10-07,EMA9,22,avoid,4,0.75,120,1.0
INDIANCARD.NS,2024-02-13,25.2819,True,48575.6,0.670172,False,319.65,265.65,0.0,-9.847194,False,False,False,,,True,-16.893478,4,4.223369,False,1.5601,11,1,0.279,1.9249,15.81,1,0.0,0.0,2,1,0.0,0.0,0.0,16.943215,0.0,0.0,1.0,6.415533,3.958604,5.166266,20.040664,-24.745044,6.907588,2.032748,2024-03-01,EMA9,17,buy,5,0.6,516,1.0
